Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
12.25,1.38207,2.14621,1.24905,0.0316228,0.0948683,0,0.1
12.3,1.38365,2.15095,1.24905,0.0316228,0.0948683,0,0.1
12.35,1.38523,2.15569,1.24905,0.0316228,0.0948683,0,0.1
12.4,1.38681,2.16044,1.24905,0.0316228,0.0948683,0,0.1
12.45,1.38839,2.16518,1.24905,0.0316228,0.0948683,0,0.1
12.5,1.38997,2.16992,1.24905,0.0316228,0.0948683,0,0.1
12.55,1.39156,2.17467,1.24905,0.0316228,0.0948683,0,0.1
12.6,1.39314,2.17941,1.24905,0.0316228,0.0948683,0,0.1
12.65,1.39472,2.18415,1.24905,0.0316228,0.0948683,0,0.1
12.7,1.3963,2.1889,1.24905,0.0316228,0.0948683,0,0.1
12.75,1.39788,2.19364,1.24905,0.0316228,0.0948683,0,0.1
12.8,1.39946,2.19838,1.24905,0.0316228,0.0948683,0,0.1
12.85,1.40104,2.20313,1.24905,0.0316228,0.0948683,0,0.1
12.9,1.40262,2.20787,1.24905,0.0316228,0.0948683,0,0.1
12.95,1.4042,2.21261,1.24905,0.0316228,0.0948683,0,0.1
13,1.40579,2.21736,1.24905,0.0316228,0.0948683,0,0.1
13.05,1.40737,2.2221,1.24905,0.0316228,0.0948683,0,0.1
13.1,1.40895,2.22685,1.24905,0.0316228,0.0948683,0,0.1
13.15,1.41053,2.23159,1.24905,0.0316228,0.0948683,0,0.1
13.2,1.41211,2.23633,1.24905,0.0316228,0.0948683,0,0.1
13.25,1.41369,2.24108,1.24905,0.0316228,0.0948683,0,0.1
13.3,1.41527,2.24582,1.24905,0.0316228,0.0948683,0,0.1
13.35,1.41685,2.25056,1.24905,0.0316228,0.0948683,0,0.1
13.4,1.41844,2.25531,1.24905,0.0316228,0.0948683,0,0.1
13.45,1.42002,2.26005,1.24905,0.0316228,0.0948683,0,0.1
13.5,1.4216,2.26479,1.24905,0.0316228,0.0948683,0,0.1
13.55,1.42318,2.26954,1.24905,0.0316228,0.0948683,0,0.1
13.6,1.42476,2.27428,1.24905,0.0316228,0.0948683,0,0.1
13.65,1.42634,2.27902,1.24905,0.0316228,0.0948683,0,0.1
13.7,1.42792,2.28377,1.24905,0.0316228,0.0948683,0,0.1
13.75,1.4295,2.28851,1.24905,0.0316228,0.0948683,0,0.1
13.8,1.43108,2.29325,1.24905,0.0316228,0.0948683,0,0.1
13.85,1.43267,2.298,1.24905,0.0316228,0.0948683,0,0.1
13.9,1.43425,2.30274,1.24905,0.0316228,0.0948683,0,0.1
13.95,1.43583,2.30748,1.24905,0.0316228,0.0948683,0,0.1
14,1.43741,2.31223,1.24905,0.0316228,0.0948683,0,0.1
14.05,1.43899,2.31697,1.24905,0.0316228,0.0948683,0,0.1
14.1,1.44057,2.32171,1.24905,0.0316228,0.0948683,0,0.1
14.15,1.44215,2.32646,1.24905,0.0316228,0.0948683,0,0.1
14.2,1.44373,2.3312,1.24905,0.0316228,0.0948683,0,0.1
14.25,1.44531,2.33594,1.24905,0.0316228,0.0948683,0,0.1
14.3,1.4469,2.34069,1.24905,0.0316228,0.0948683,0,0.1
14.35,1.44848,2.34543,1.24905,0.0316228,0.0948683,0,0.1
14.4,1.45006,2.35017,1.24905,0.0316228,0.0948683,0,0.1
14.45,1.45164,2.35492,1.24905,0.0316228,0.0948683,0,0.1
14.5,1.45322,2.35966,1.24905,0.0316228,0.0948683,0,0.1
14.55,1.4548,2.3644,1.24905,0.0316228,0.0948683,0,0.1
14.6,1.45638,2.36915,1.24905,0.0316228,0.0948683,0,0.1
14.65,1.45796,2.37389,1.24905,0.0316228,0.0948683,0,0.1
14.7,1.45954,2.37863,1.24905,0.0316228,0.0948683,0,0.1
14.75,1.46113,2.38338,1.24905,0.0316228,0.0948683,0,0.1
14.8,1.46271,2.38812,1.24905,0.0316228,0.0948683,0,0.1
14.85,1.46429,2.39286,1.24905,0.0316228,0.0948683,0,0.1
14.9,1.46587,2.39761,1.24905,0.0316228,0.0948683,0,0.1
14.95,1.46745,2.40235,1.24905,0.0316228,0.0948683,0,0.1
15,1.46903,2.40709,1.24905,0.0316228,0.0948683,0,0.1
15.05,1.47061,2.41184,1.24905,0.0316228,0.0948683,0,0.1
15.1,1.47219,2.41658,1.24905,0.0316228,0.0948683,0,0.1
15.15,1.47378,2.42133,1.24905,0.0316228,0.0948683,0,0.1
15.2,1.47536,2.42607,1.24905,0.0316228,0.0948683,0,0.1
15.25,1.47694,2.43081,1.24905,0.0316228,0.0948683,0,0.1
15.3,1.47852,2.43556,1.24905,0.0316228,0.0948683,0,0.1
15.35,1.4801,2.4403,1.24905,0.0316228,0.0948683,0,0.1
15.4,1.48168,2.44504,1.24905,0.0316228,0.0948683,0,0.1
15.45,1.48326,2.44979,1.24905,0.0316228,0.0948683,0,0.1
15.5,1.48484,2.45453,1.24905,0.0316228,0.0948683,0,0.1
15.55,1.48642,2.45927,1.24905,0.0316228,0.0948683,0,0.1
15.6,1.48801,2.46402,1.24905,0.0316228,0.0948683,0,0.1
15.65,1.48959,2.46876,1.24905,0.0316228,0.0948683,0,0.1
15.7,1.49117,2.4735,1.24905,0.0316228,0.0948683,0,0.1
15.75,1.49275,2.47825,1.24905,0.0316228,0.0948683,0,0.1
15.8,1.49433,2.48299,1.24905,0.0316228,0.0948683,0,0.1
15.85,1.49591,2.48773,1.24905,0.0316228,0.0948683,0,0.1
15.9,1.49749,2.49248,1.24905,0.0316228,0.0948683,0,0.1
15.95,1.49907,2.49722,1.24905,0.0316228,0.0948683,0,0.1
16,1.50065,2.50196,1.24905,0.0316228,0.0948683,0,0.1
16.05,1.50224,2.50671,1.24905,0.0316228,0.0948683,0,0.1
16.1,1.50382,2.51145,1.24905,0.0316228,0.0948683,0,0.1
16.15,1.5054,2.51619,1.24905,0.0316228,0.0948683,0,0.1
16.2,1.50698,2.52094,1.24905,0.0316228,0.0948683,0,0.1
16.25,1.50856,2.52568,1.24905,0.0316228,0.0948683,0,0.1
16.3,1.51014,2.53042,1.24905,0.0316228,0.0948683,0,0.1
16.35,1.51172,2.53517,1.24905,0.0316228,0.0948683,0,0.1
16.4,1.5133,2.53991,1.24905,0.0316228,0.0948683,0,0.1
16.45,1.51488,2.54465,1.24905,0.0316228,0.0948683,0,0.1
16.5,1.51647,2.5494,1.24905,0.0316228,0.0948683,0,0.1
16.55,1.51805,2.55414,1.24905,0.0316228,0.0948683,0,0.1
16.6,1.51963,2.55888,1.24905,0.0316228,0.0948683,0,0.1
16.65,1.52121,2.56363,1.24905,0.0316228,0.0948683,0,0.1
16.7,1.52279,2.56837,1.24905,0.0316228,0.0948683,0,0.1
16.75,1.52437,2.57311,1.24905,0.0316228,0.0948683,0,0.1
16.8,1.52595,2.57786,1.24905,0.0316228,0.0948683,0,0.1
16.85,1.52753,2.5826,1.24905,0.0316228,0.0948683,0,0.1
16.9,1.52911,2.58734,1.24905,0.0316228,0.0948683,0,0.1
16.95,1.5307,2.59209,1.24905,0.0316228,0.0948683,0,0.1
17,1.53228,2.59683,1.24905,0.0316228,0.0948683,0,0.1
17.05,1.53386,2.60158,1.24905,0.0316228,0.0948683,0,0.1
17.1,1.53544,2.60632,1.24905,0.0316228,0.0948683,0,0.1
17.15,1.53702,2.61106,1.24905,0.0316228,0.0948683,0,0.1
17.2,1.5386,2.61581,1.24905,0.0316228,0.0948683,0,0.1
17.25,1.54018,2.62055,1.24905,0.0316228,0.0948683,0,0.1
17.3,1.54176,2.62529,1.24905,0.0316228,0.0948683,0,0.1
17.35,1.54335,2.63004,1.24905,0.0316228,0.0948683,0,0.1
17.4,1.54493,2.63478,1.24905,0.0316228,0.0948683,0,0.1
17.45,1.54651,2.63952,1.24905,0.0316228,0.0948683,0,0.1
17.5,1.54809,2.64427,1.24905,0.0316228,0.0948683,0,0.1
17.55,1.54967,2.64901,1.24905,0.0316228,0.0948683,0,0.1
17.6,1.55125,2.65375,1.24905,0.0316228,0.0948683,0,0.1
17.65,1.55283,2.6585,1.24905,0.0316228,0.0948683,0,0.1
17.7,1.55441,2.66324,1.24905,0.0316228,0.0948683,0,0.1
17.75,1.55599,2.66798,1.24905,0.0316228,0.0948683,0,0.1
17.8,1.55758,2.67273,1.24905,0.0316228,0.0948683,0,0.1
17.85,1.55916,2.67747,1.24905,0.0316228,0.0948683,0,0.1
17.9,1.56074,2.68221,1.24905,0.0316228,0.0948683,0,0.1
17.95,1.56232,2.68696,1.24905,0.0316228,0.0948683,0,0.1
18,1.5639,2.6917,1.24905,0.0316228,0.0948683,0,0.1
18.05,1.56548,2.69644,1.24905,0.0316228,0.0948683,0,0.1
18.1,1.56706,2.70119,1.24905,0.0316228,0.0948683,0,0.1
18.15,1.56864,2.70593,1.24905,0.0316228,0.0948683,0,0.1
18.2,1.57022,2.71067,1.24905,0.0316228,0.0948683,0,0.1
18.25,1.57181,2.71542,1.24905,0.0316228,0.0948683,0,0.1
18.3,1.57339,2.72016,1.24905,0.0316228,0.0948683,0,0.1
18.35,1.57497,2.7249,1.24905,0.0316228,0.0948683,0,0.1
18.4,1.57655,2.72965,1.24905,0.0316228,0.0948683,0,0.1
18.45,1.57813,2.73439,1.24905,0.0316228,0.0948683,0,0.1
