Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
18.8,1.86321,0,0,0.1,0,0,0.1
18.85,1.86821,0,0,0.1,0,0,0.1
18.9,1.87321,0,0,0.1,0,0,0.1
18.95,1.87821,0,0,0.1,0,0,0.1
19,1.88321,0,0,0.1,0,0,0.1
19.05,1.88821,0,0,0.1,0,0,0.1
19.1,1.89321,0,0,0.1,0,0,0.1
19.15,1.89821,0,0,0.1,0,0,0.1
19.2,1.90321,0,0,0.1,0,0,0.1
19.25,1.90821,0,0,0.1,0,0,0.1
19.3,1.91321,0,0,0.1,0,0,0.1
19.35,1.91821,0,0,0.1,0,0,0.1
19.4,1.92321,0,0,0.1,0,0,0.1
19.45,1.92821,0,0,0.1,0,0,0.1
19.5,1.93321,0,0,0.1,0,0,0.1
19.55,1.93821,0,0,0.1,0,0,0.1
19.6,1.94321,0,0,0.1,0,0,0.1
19.65,1.94821,0,0,0.1,0,0,0.1
19.7,1.95321,0,0,0.1,0,0,0.1
19.75,1.95821,0,0,0.1,0,0,0.1
19.8,1.96321,0,0,0.1,0,0,0.1
19.85,1.96821,0,0,0.1,0,0,0.1
19.9,1.97321,0,0,0.1,0,0,0.1
19.95,1.97821,0,0,0.1,0,0,0.1
20,1.98321,0,0,0.1,0,0,0.1
20.05,1.98821,0,0,0.1,0,0,0.1
20.1,1.99321,0,0,0.1,0,0,0.1
20.15,1.99821,0,0,0.1,0,0,0.1
20.2,2.00321,0,0,0.1,0,0,0.1
20.25,2.00821,0,0,0.1,0,0,0.1
20.3,2.01321,0,0,0.1,0,0,0.1
20.35,2.01821,0,0,0.1,0,0,0.1
20.4,2.02321,0,0,0.1,0,0,0.1
20.45,2.02821,0,0,0.1,0,0,0.1
20.5,2.03321,0,0,0.1,0,0,0.1
20.55,2.03821,0,0,0.1,0,0,0.1
20.6,2.04321,0,0,0.1,0,0,0.1
20.65,2.04821,0,0,0.1,0,0,0.1
20.7,2.05321,0,0,0.1,0,0,0.1
20.75,2.05821,0,0,0.1,0,0,0.1
20.8,2.06321,0,0,0.1,0,0,0.1
20.85,2.06821,0,0,0.1,0,0,0.1
20.9,2.07321,0,0,0.1,0,0,0.1
